episode,success_ratio,reached_count,steps,mean_reward,sum_reward,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_tgt,tanet_loss
1685,0.0,0,100,-110.88118743896484,-443.5247497558594,6.379215717315674,6.902038097381592,6.54691219329834,3.9790101051330566,0,97,26,1.3862943649291992
1686,1.0,4,22,-20.7154598236084,-82.8618392944336,1.526313304901123,1.4058812856674194,1.751086711883545,0.5186501741409302,0,35,2,1.3862943649291992
1687,1.0,4,50,-48.06840896606445,-192.2736358642578,1.597764015197754,3.341376781463623,1.4099658727645874,1.8170881271362305,0,79,0,1.3862943649291992
1688,0.25,1,100,-77.95077514648438,-311.8031005859375,6.180811882019043,7.088967800140381,1.2091103792190552,7.054445743560791,0,149,0,1.3862943649291992
1689,0.75,3,100,-92.58767700195312,-370.3507080078125,3.4964993000030518,6.8148627281188965,1.6342499256134033,3.9695396423339844,0,198,0,1.3862943649291992
1690,1.0,4,77,-55.45145034790039,-221.80580139160156,1.4343979358673096,5.1184983253479,1.5155919790267944,4.512383460998535,0,54,1,1.3862943649291992
1691,0.75,3,100,-57.089134216308594,-228.35653686523438,0.9262721538543701,0.7785101532936096,2.1394920349121094,7.551888465881348,0,39,0,1.3862943649291992
1692,0.0,0,100,-102.53062438964844,-410.12249755859375,6.910515785217285,6.787333011627197,6.500820159912109,3.848020553588867,0,115,0,1.3862943649291992
1693,0.75,3,100,-45.5000114440918,-182.0000457763672,0.8493583798408508,5.4034199714660645,1.2067569494247437,0.8427456021308899,0,120,66,1.3862943649291992
1694,0.75,3,100,-46.029541015625,-184.1181640625,6.559863567352295,2.9854581356048584,0.8942878246307373,2.4183881282806396,0,71,0,1.3862943649291992
1695,0.75,3,100,-37.33675765991211,-149.34703063964844,1.7946312427520752,1.7781521081924438,4.961267471313477,0.24373731017112732,0,38,0,1.3862943649291992
1696,0.5,2,100,-64.8783950805664,-259.5135803222656,0.9776140451431274,5.569211483001709,2.135800361633301,3.72499942779541,0,37,2,1.3862943649291992
1697,0.5,2,100,-92.62542724609375,-370.501708984375,1.0828518867492676,5.840063095092773,0.8767855763435364,4.698382377624512,0,99,2,1.3862943649291992
1698,0.25,1,100,-111.4465560913086,-445.7862243652344,7.139120578765869,7.75418758392334,1.0650310516357422,3.50226092338562,0,195,0,1.3862943649291992
1699,0.5,2,100,-99.52644348144531,-398.10577392578125,5.939611434936523,3.280538558959961,1.6765066385269165,0.6789756417274475,0,170,1,1.3862943649291992
1700,0.75,3,100,-30.551166534423828,-122.20466613769531,0.6473255753517151,0.4020320773124695,1.92457914352417,6.697605133056641,0,27,0,1.3862943649291992
1701,0.75,3,100,-54.05107116699219,-216.20428466796875,2.6969666481018066,1.4058970212936401,1.5233063697814941,5.833663463592529,0,82,1,1.3862943649291992
1702,0.75,3,100,-38.15939712524414,-152.63758850097656,1.9129090309143066,7.398669719696045,1.2919940948486328,2.5691428184509277,0,23,0,1.3862943649291992
1703,0.75,3,100,-38.733848571777344,-154.93539428710938,1.579505205154419,0.6241263151168823,3.1619374752044678,2.478040933609009,0,40,0,1.3862943649291992
1704,0.5,2,100,-52.81354904174805,-211.2541961669922,7.89075231552124,0.6914507150650024,1.132430076599121,7.125362396240234,0,47,0,1.3862943649291992
1705,0.75,3,100,-23.072433471679688,-92.28973388671875,7.641705513000488,1.2240852117538452,1.6488316059112549,0.7137261033058167,0,10,0,1.3862943649291992
1706,0.5,2,100,-102.44036865234375,-409.761474609375,1.341744065284729,6.369998455047607,1.1612385511398315,4.009811878204346,0,122,3,1.3862943649291992
1707,0.25,1,100,-97.1025619506836,-388.4102478027344,0.8396888971328735,5.232790946960449,6.3819780349731445,6.664995193481445,0,190,3,1.3862943649291992
1708,0.75,3,100,-68.25529479980469,-273.02117919921875,0.9152407050132751,2.1906683444976807,1.7340835332870483,5.057427406311035,0,151,0,1.3862943649291992
1709,0.25,1,100,-93.3241195678711,-373.2964782714844,0.9195129871368408,6.767745494842529,7.127811908721924,6.323822975158691,0,124,0,1.3862943649291992
1710,0.75,3,100,-43.9033088684082,-175.6132354736328,1.0023452043533325,6.9742913246154785,0.45467621088027954,0.7798416018486023,0,118,0,1.3862943649291992
1711,0.5,2,100,-69.27684020996094,-277.10736083984375,5.866302490234375,7.402091026306152,2.329906940460205,0.8041324019432068,0,123,0,1.3862943649291992
1712,0.25,1,100,-119.86207580566406,-479.44830322265625,1.6017385721206665,1.6674774885177612,5.1569695472717285,7.287325382232666,0,105,3,1.3862943649291992
1713,0.75,3,100,-44.13416290283203,-176.53665161132812,1.5369535684585571,2.058788299560547,1.0438517332077026,4.17405366897583,0,70,0,1.3862943649291992
1714,0.5,2,100,-67.5962905883789,-270.3851623535156,7.625854969024658,5.433391571044922,1.8591581583023071,2.974891424179077,0,78,3,1.3862943649291992
1715,1.0,4,55,-43.38111877441406,-173.52447509765625,1.5116029977798462,4.247168064117432,1.9702601432800293,1.398313283920288,0,95,23,1.3862943649291992
1716,0.75,3,100,-59.16517639160156,-236.66070556640625,6.651862621307373,1.2797324657440186,0.5618396997451782,0.898888885974884,0,131,0,1.3862943649291992
1717,1.0,4,29,-28.86368179321289,-115.45472717285156,1.8278088569641113,1.9952819347381592,1.2466708421707153,0.3083031177520752,0,53,3,1.3862943649291992
1718,0.75,3,100,-26.7285213470459,-106.9140853881836,1.7072044610977173,0.5994822382926941,5.652030944824219,1.7060383558273315,0,16,5,1.3862943649291992
1719,1.0,4,61,-30.54763412475586,-122.19053649902344,2.110240936279297,1.3111536502838135,0.8984714150428772,4.152536392211914,0,49,0,1.3862943649291992
1720,0.25,1,100,-77.34767150878906,-309.39068603515625,5.00478982925415,6.033864498138428,2.1456058025360107,6.748739242553711,0,70,1,1.3862943649291992
1721,0.5,2,100,-66.72803497314453,-266.9121398925781,5.84829044342041,0.3219514489173889,5.753876686096191,0.17121842503547668,0,99,0,1.3862943649291992
1722,0.5,2,100,-54.642494201660156,-218.56997680664062,7.360126972198486,7.1675705909729,1.2003588676452637,0.5913885831832886,0,30,0,1.3862943649291992
1723,0.75,3,100,-25.46955680847168,-101.87822723388672,0.2784205675125122,0.6149377226829529,1.4829126596450806,4.224345684051514,0,32,0,1.3862943649291992
1724,0.75,3,100,-57.85495376586914,-231.41981506347656,4.467713356018066,1.6690658330917358,0.5682953596115112,0.3447103202342987,0,121,0,1.3862943649291992
1725,1.0,4,32,-21.889724731445312,-87.55889892578125,2.36000657081604,1.2917994260787964,0.3194012939929962,0.9072570204734802,0,35,0,1.3862943649291992
1726,0.75,3,100,-65.54656982421875,-262.186279296875,1.4595062732696533,1.9208251237869263,1.4147708415985107,6.840862274169922,0,131,0,1.3862943649291992
1727,0.5,2,100,-92.54610443115234,-370.1844177246094,0.8025464415550232,7.351224899291992,1.2538654804229736,5.713630199432373,0,155,23,1.3862943649291992
1728,0.75,3,100,-57.69696807861328,-230.78787231445312,1.0301991701126099,1.0518970489501953,0.5928859710693359,2.3493435382843018,0,26,0,1.3862943649291992
1729,0.75,3,100,-61.245487213134766,-244.98194885253906,2.9714772701263428,7.983840465545654,1.0169398784637451,1.0664417743682861,0,123,8,1.3862943649291992
1730,0.75,3,100,-60.47297286987305,-241.8918914794922,2.0420703887939453,4.71837043762207,0.9334748387336731,2.1090199947357178,0,141,0,1.3862943649291992
1731,1.0,4,62,-41.45676040649414,-165.82704162597656,4.093809127807617,1.330102562904358,1.348376750946045,2.111236333847046,0,52,0,1.3862943649291992
1732,0.75,3,100,-55.5504150390625,-222.20166015625,0.7621152400970459,0.5847163796424866,1.2834728956222534,1.1772449016571045,0,15,0,1.3862943649291992
1733,0.75,3,100,-27.63330078125,-110.533203125,0.2687092125415802,4.7610063552856445,1.0314619541168213,1.2859296798706055,0,18,0,1.3862943649291992
1734,0.5,2,100,-50.40260314941406,-201.61041259765625,7.5079779624938965,1.6137452125549316,2.0036134719848633,4.395616054534912,0,49,0,1.3862943649291992
1735,1.0,4,37,-24.734249114990234,-98.93699645996094,0.7391533255577087,0.8652873635292053,2.7411723136901855,2.0815629959106445,0,42,1,1.3862943649291992
1736,1.0,4,32,-24.034555435180664,-96.13822174072266,1.5487310886383057,0.9305567145347595,2.017887592315674,2.2463314533233643,0,23,0,1.3862943649291992
1737,1.0,4,37,-31.378982543945312,-125.51593017578125,0.6510939598083496,2.6613986492156982,1.034806251525879,2.3406097888946533,0,62,0,1.3862943649291992
1738,0.75,3,100,-51.57439041137695,-206.2975616455078,2.146193742752075,1.4826617240905762,0.4556560218334198,4.382311820983887,0,115,0,1.3862943649291992
1739,0.25,1,100,-121.79130554199219,-487.16522216796875,2.7302160263061523,5.713085174560547,5.1988935470581055,5.950448036193848,0,216,2,1.3862943649291992
1740,0.75,3,100,-50.03171157836914,-200.12684631347656,1.2529587745666504,4.016810417175293,1.3805747032165527,1.1816459894180298,0,118,0,1.3862943649291992
1741,0.25,1,100,-102.29705810546875,-409.188232421875,7.423479080200195,4.036468029022217,1.9898580312728882,6.063084125518799,0,140,2,1.3862943649291992
1742,1.0,4,37,-31.076549530029297,-124.30619812011719,2.207019329071045,1.970118761062622,2.5569097995758057,0.869422972202301,0,55,0,1.3862943649291992
1743,0.75,3,100,-48.90082550048828,-195.60330200195312,3.068110227584839,5.041496753692627,1.6122251749038696,1.5041157007217407,0,65,0,1.3862943649291992
1744,0.75,3,100,-43.528846740722656,-174.11538696289062,1.8661975860595703,6.375268459320068,1.3471404314041138,6.564531326293945,0,36,0,1.3862943649291992
1745,1.0,4,37,-25.261768341064453,-101.04707336425781,0.2967127859592438,1.5328322649002075,2.668306827545166,1.383951187133789,0,32,0,1.3862943649291992
1746,1.0,4,65,-19.566696166992188,-78.26678466796875,1.0939621925354004,1.5396019220352173,0.7925955653190613,3.040416955947876,0,3,5,1.3862943649291992
1747,1.0,4,25,-26.77419662475586,-107.09678649902344,1.06575345993042,0.8651131391525269,1.9743552207946777,1.380246877670288,0,56,2,1.3862943649291992
1748,1.0,4,26,-16.30891990661621,-65.23567962646484,1.0271358489990234,0.9324148297309875,1.8785771131515503,0.4626815617084503,0,33,3,1.3862943649291992
1749,0.75,3,100,-17.12081527709961,-68.48326110839844,7.781726837158203,1.1089905500411987,0.32312196493148804,0.21530963480472565,0,1,0,1.3862943649291992
1750,0.75,3,100,-44.4053840637207,-177.6215362548828,2.2491581439971924,1.22881019115448,0.6842712163925171,4.204387187957764,0,50,3,1.3862943649291992
1751,1.0,4,43,-21.34219741821289,-85.36878967285156,0.3506515920162201,2.946124315261841,0.1599963903427124,0.7033583521842957,0,25,0,1.3862943649291992
1752,0.25,1,100,-72.866455078125,-291.4658203125,1.113827109336853,3.231820821762085,6.655183792114258,4.1841912269592285,0,62,0,1.3862943649291992
1753,0.75,3,100,-25.003284454345703,-100.01313781738281,1.3263951539993286,1.4899433851242065,0.6653656959533691,6.0229315757751465,0,17,2,1.3862943649291992
1754,0.75,3,100,-54.79891586303711,-219.19566345214844,1.0334612131118774,1.2914677858352661,1.6247035264968872,3.5971527099609375,0,59,0,1.3862943649291992
1755,1.0,4,30,-32.85129928588867,-131.4051971435547,2.1663098335266113,2.317096710205078,0.2359333634376526,0.9139054417610168,0,71,3,1.3862943649291992
1756,0.5,2,100,-46.49125289916992,-185.9650115966797,0.07540255039930344,5.237577438354492,1.5983413457870483,4.612934112548828,0,34,0,1.3862943649291992
1757,0.0,0,100,-85.54461669921875,-342.178466796875,5.025744438171387,5.175442695617676,4.950989246368408,3.2606873512268066,0,91,0,1.3862943649291992
1758,1.0,4,61,-42.67626190185547,-170.70504760742188,2.7065176963806152,3.761834144592285,1.6707234382629395,1.8549678325653076,0,41,19,1.3862943649291992
1759,0.75,3,100,-29.92645263671875,-119.705810546875,1.8628315925598145,3.7207415103912354,0.3954024016857147,1.303550362586975,0,44,0,1.3862943649291992
1760,0.5,2,100,-72.48526000976562,-289.9410400390625,2.4550044536590576,4.63953971862793,0.49815991520881653,2.8761813640594482,0,135,3,1.3862943649291992
1761,0.75,3,100,-67.00425720214844,-268.01702880859375,2.1126747131347656,2.6330018043518066,1.4850413799285889,6.710699081420898,0,105,0,1.3862943649291992
1762,0.5,2,100,-79.8018798828125,-319.20751953125,1.8693727254867554,6.330204010009766,1.540948748588562,6.565083026885986,0,41,0,1.3862943649291992
1763,1.0,4,31,-19.535573959350586,-78.14229583740234,2.276801824569702,0.28939563035964966,1.3111107349395752,0.3693949580192566,0,33,0,1.3862943649291992
1764,0.25,1,100,-61.91278076171875,-247.651123046875,7.865570545196533,5.067720413208008,0.6706236600875854,3.568424940109253,0,22,0,1.3862943649291992
1765,0.75,3,100,-51.96433639526367,-207.8573455810547,0.616754412651062,0.6632614731788635,1.6834057569503784,6.65617036819458,0,74,1,1.3862943649291992
1766,0.5,2,100,-82.85208129882812,-331.4083251953125,7.224179267883301,2.3311259746551514,0.42218154668807983,4.992927074432373,0,123,0,1.3862943649291992
1767,1.0,4,34,-28.371179580688477,-113.4847183227539,1.1267226934432983,1.4472408294677734,2.5331759452819824,0.15124249458312988,0,55,0,1.3862943649291992
1768,0.5,2,100,-47.37162780761719,-189.48651123046875,0.621134340763092,4.930072784423828,0.6193580031394958,4.442602157592773,0,28,0,1.3862943649291992
1769,0.5,2,100,-54.83340072631836,-219.33360290527344,7.72103214263916,2.502302408218384,1.3892290592193604,5.329115867614746,0,63,0,1.3862943649291992
1770,0.75,3,100,-52.08137512207031,-208.32550048828125,1.0551676750183105,4.923800468444824,1.048438549041748,6.600804328918457,0,13,0,1.3862943649291992
1771,0.75,3,100,-46.69512939453125,-186.780517578125,7.641345500946045,0.4517590403556824,1.489675521850586,2.242119550704956,0,56,0,1.3862943649291992
1772,1.0,4,34,-29.682409286499023,-118.7296371459961,0.24040021002292633,0.3866799473762512,2.417168378829956,2.5755631923675537,0,56,0,1.3862943649291992
1773,1.0,4,28,-21.046566009521484,-84.18626403808594,0.777288556098938,1.0416773557662964,1.7741155624389648,1.6977851390838623,0,27,0,1.3862943649291992
1774,0.75,3,100,-66.49894714355469,-265.99578857421875,0.926409900188446,1.1334260702133179,0.9515420794487,4.857186317443848,0,41,0,1.3862943649291992
1775,0.75,3,100,-45.17488479614258,-180.6995391845703,0.8427693843841553,1.0562751293182373,1.4390019178390503,4.10936975479126,0,105,3,1.3862943649291992
1776,0.5,2,100,-68.30228424072266,-273.2091369628906,0.9480581879615784,4.751159191131592,0.31641465425491333,6.034049034118652,0,120,2,1.3862943649291992
1777,1.0,4,18,-8.1161527633667,-32.4646110534668,0.17043748497962952,1.3066619634628296,0.8514963388442993,1.056232213973999,0,11,0,1.3862943649291992
1778,1.0,4,23,-13.59425163269043,-54.37700653076172,0.8110073804855347,1.0418767929077148,1.3152198791503906,1.7656313180923462,0,9,0,1.3862943649291992
1779,1.0,4,37,-27.67874526977539,-110.71498107910156,0.9779003262519836,0.9598804116249084,1.180396556854248,2.726757287979126,0,46,0,1.3862943649291992
1780,0.75,3,100,-42.197509765625,-168.7900390625,6.6563262939453125,2.1679794788360596,0.5515891909599304,2.226487874984741,0,53,1,1.3862943649291992
1781,0.75,3,100,-40.541107177734375,-162.1644287109375,1.1529780626296997,1.122334599494934,1.6241892576217651,6.299125671386719,0,48,0,1.3862943649291992
1782,0.75,3,100,-38.702579498291016,-154.81031799316406,1.3413697481155396,0.42158013582229614,1.7541093826293945,3.271923542022705,0,15,0,1.3862943649291992
1783,0.75,3,100,-56.87199783325195,-227.4879913330078,0.6273747086524963,0.8521546721458435,1.978800892829895,5.806589126586914,0,22,5,1.3862943649291992
1784,1.0,4,30,-31.318737030029297,-125.27494812011719,1.4415757656097412,2.2357633113861084,1.2807421684265137,1.7878482341766357,0,53,0,1.3862943649291992
1785,0.75,3,100,-51.48653030395508,-205.9461212158203,1.5859442949295044,2.007803440093994,1.1028937101364136,3.655214786529541,0,106,3,1.3862943649291992
1786,0.75,3,100,-48.054443359375,-192.2177734375,1.100518822669983,2.979708194732666,1.1205965280532837,5.285495281219482,0,80,5,1.3862943649291992
1787,1.0,4,28,-29.33626937866211,-117.34507751464844,2.139343023300171,0.23543378710746765,1.8522700071334839,1.0276689529418945,0,58,0,1.3862943649291992
1788,0.75,3,100,-32.20635223388672,-128.82540893554688,6.151593208312988,0.9425742626190186,1.4398926496505737,1.6225051879882812,0,47,5,1.3862943649291992
1789,0.25,1,100,-114.04425811767578,-456.1770324707031,6.727790832519531,6.933524131774902,1.1675087213516235,4.36683464050293,0,192,0,1.3862943649291992
1790,0.5,2,100,-75.01024627685547,-300.0409851074219,0.1662779152393341,3.6655876636505127,2.0813186168670654,3.4115278720855713,0,31,0,1.3862943649291992
1791,1.0,4,35,-29.4144344329834,-117.6577377319336,1.1065605878829956,1.8693664073944092,2.7477731704711914,0.6814806461334229,0,35,3,1.3862943649291992
1792,1.0,4,32,-36.5325927734375,-146.13037109375,1.6224080324172974,1.8524221181869507,1.7864198684692383,2.2374062538146973,0,77,0,1.3862943649291992
1793,0.5,2,100,-63.882850646972656,-255.53140258789062,1.2207249402999878,4.780808448791504,2.3117005825042725,6.330649375915527,0,114,3,1.3862943649291992
1794,0.75,3,100,-38.81404495239258,-155.2561798095703,1.2005940675735474,1.8582857847213745,0.8712701797485352,4.0173163414001465,0,59,0,1.3862943649291992
1795,0.5,2,100,-63.16867446899414,-252.67469787597656,1.762420892715454,0.26315397024154663,6.980749607086182,7.32838249206543,0,133,0,1.3862943649291992
1796,1.0,4,32,-36.1795539855957,-144.7182159423828,2.4590563774108887,0.5018965005874634,2.2130260467529297,0.9597986936569214,0,75,3,1.3862943649291992
1797,1.0,4,40,-35.63211441040039,-142.52845764160156,1.8430664539337158,2.12304425239563,1.8805158138275146,2.2210187911987305,0,50,1,1.3862943649291992
1798,0.0,0,100,-125.9991683959961,-503.9966735839844,6.329208850860596,4.8846001625061035,7.064030170440674,6.780844688415527,0,273,0,1.3862943649291992
1799,0.5,2,100,-86.39386749267578,-345.5754699707031,0.46844255924224854,3.847471237182617,5.444912433624268,3.7319414615631104,0,121,0,1.3862943649291992
1800,1.0,4,43,-38.91593933105469,-155.66375732421875,2.8987934589385986,1.081908941268921,2.2034006118774414,0.8941295146942139,0,62,1,1.3862943649291992
1801,1.0,4,12,-6.6832380294799805,-26.732952117919922,0.9223604202270508,0.7792765498161316,0.7335188388824463,0.08235811442136765,0,11,0,1.3862943649291992
1802,0.75,3,100,-54.543846130371094,-218.17538452148438,1.157345175743103,3.185918092727661,0.543522834777832,3.3423004150390625,0,122,7,1.3862943649291992
1803,1.0,4,32,-42.83403015136719,-171.33612060546875,2.2784855365753174,1.904345989227295,0.5525173544883728,2.4939401149749756,0,78,2,1.3862943649291992
1804,0.75,3,100,-47.22304153442383,-188.8921661376953,0.7179247736930847,1.7305302619934082,1.5595582723617554,4.429815292358398,0,51,0,1.3862943649291992
1805,0.75,3,100,-51.763362884521484,-207.05345153808594,1.180010199546814,2.074690580368042,1.4977593421936035,3.6910388469696045,0,72,0,1.3862943649291992
1806,0.5,2,100,-77.05252838134766,-308.2101135253906,3.1254053115844727,2.5335662364959717,1.919119119644165,4.321300983428955,0,131,0,1.3862943649291992
1807,0.75,3,100,-38.707489013671875,-154.8299560546875,2.0240638256073,7.470921516418457,0.453527569770813,1.0489345788955688,0,60,4,1.3862943649291992
1808,0.75,3,100,-24.50128173828125,-98.005126953125,0.5057967305183411,0.8202968835830688,0.39077645540237427,1.7754054069519043,0,0,0,1.3862943649291992
1809,0.75,3,100,-43.42817687988281,-173.71270751953125,0.5400035381317139,0.847608745098114,7.001735210418701,1.027693748474121,0,99,2,1.3862943649291992
1810,0.75,3,100,-51.55790710449219,-206.23162841796875,2.051464319229126,1.230655312538147,1.8197147846221924,5.954492092132568,0,90,0,1.3862943649291992
1811,0.75,3,100,-53.14009094238281,-212.56036376953125,0.15420779585838318,1.494377613067627,2.1687417030334473,6.04839563369751,0,113,4,1.3862943649291992
1812,0.5,2,100,-71.50170135498047,-286.0068054199219,1.1927698850631714,7.861684322357178,5.397587299346924,1.5494614839553833,0,130,33,1.3862943649291992
1813,0.75,3,100,-79.0137710571289,-316.0550842285156,2.784956216812134,0.5013978481292725,2.315032958984375,4.505771160125732,0,167,4,1.3862943649291992
1814,0.5,2,100,-68.20703125,-272.828125,0.8294192552566528,3.3551299571990967,1.7169955968856812,3.6639270782470703,0,87,0,1.3862943649291992
1815,0.75,3,100,-46.935550689697266,-187.74220275878906,1.3931342363357544,0.9864156246185303,0.7690525650978088,3.377851724624634,0,46,0,1.3862943649291992
1816,0.5,2,100,-71.6500473022461,-286.6001892089844,4.789414405822754,7.700228214263916,0.5124677419662476,2.4732344150543213,0,110,0,1.3862943649291992
1817,0.75,3,100,-54.15422821044922,-216.61691284179688,1.0873632431030273,2.279139757156372,0.1446254849433899,2.1503119468688965,0,21,0,1.3862943649291992
1818,1.0,4,26,-25.226119995117188,-100.90447998046875,1.8141285181045532,1.57526695728302,0.5172982215881348,1.806518316268921,0,43,0,1.3862943649291992
1819,1.0,4,30,-22.65628433227539,-90.62513732910156,0.6820283532142639,2.3045055866241455,1.178032636642456,1.5358648300170898,0,37,1,1.3862943649291992
1820,1.0,4,30,-20.407535552978516,-81.63014221191406,0.9814063310623169,0.8117586970329285,0.5561815500259399,2.289694309234619,0,35,0,1.3862943649291992
1821,0.25,1,100,-104.42547607421875,-417.701904296875,6.466845512390137,7.511102199554443,7.568556785583496,4.527568817138672,0,109,0,1.3862943649291992
1822,0.75,3,100,-43.37994384765625,-173.519775390625,0.6323919892311096,1.2980961799621582,0.9475942850112915,6.6115336418151855,0,22,0,1.3862943649291992
1823,0.75,3,100,-13.897228240966797,-55.58891296386719,7.991649150848389,0.7900771498680115,0.20697808265686035,0.8595834374427795,0,3,0,1.3862943649291992
1824,1.0,4,38,-36.327247619628906,-145.30899047851562,1.7718865871429443,2.538548707962036,0.78764808177948,2.3598172664642334,0,58,0,1.3862943649291992
1825,1.0,4,27,-19.891450881958008,-79.56580352783203,2.003622055053711,1.0065271854400635,1.3755170106887817,1.7506448030471802,0,23,2,1.3862943649291992
1826,0.75,3,100,-37.41496658325195,-149.6598663330078,1.7837259769439697,5.846877098083496,1.14591646194458,1.0946470499038696,0,62,3,1.3862943649291992
1827,1.0,4,28,-22.548992156982422,-90.19596862792969,2.0195727348327637,1.326656460762024,0.1639261394739151,1.2232334613800049,0,43,0,1.3862943649291992
1828,1.0,4,23,-8.845070838928223,-35.38028335571289,0.6881764531135559,0.6851197481155396,1.6630098819732666,0.5130962133407593,1,4,3,1.3862943649291992
1829,0.75,3,100,-60.08338165283203,-240.33352661132812,1.0977457761764526,6.792147636413574,2.1337413787841797,1.2645498514175415,0,138,0,1.3862943649291992
1830,0.5,2,100,-94.56379699707031,-378.25518798828125,4.065650463104248,1.414072036743164,1.5761799812316895,7.116796016693115,0,176,0,1.3862943649291992
1831,0.75,3,100,-44.511539459228516,-178.04615783691406,0.7904456853866577,2.0500667095184326,4.795897483825684,2.1615164279937744,0,57,10,1.3862943649291992
1832,0.5,2,100,-82.70831298828125,-330.833251953125,2.3766250610351562,7.179180145263672,5.590520858764648,2.9175503253936768,0,124,0,1.3862943649291992
1833,0.75,3,100,-34.779537200927734,-139.11814880371094,0.8273535370826721,6.310985088348389,0.4461716413497925,1.1590640544891357,0,6,0,1.3862943649291992
1834,0.75,3,100,-52.11480712890625,-208.459228515625,2.5609633922576904,2.3153371810913086,1.5895748138427734,6.568429470062256,0,37,3,1.3862943649291992
1835,0.75,3,100,-31.6556396484375,-126.62255859375,2.2567782402038574,5.431641578674316,0.7842381000518799,0.14953625202178955,0,41,0,1.3862943649291992
1836,0.25,1,100,-60.620582580566406,-242.48233032226562,5.777218818664551,2.618690013885498,4.098661422729492,6.610038757324219,0,60,0,1.3862943649291992
1837,0.75,3,100,-80.8362045288086,-323.3448181152344,1.349403738975525,2.368245840072632,1.1750353574752808,6.951265811920166,3,155,0,1.3862943649291992
1838,1.0,4,21,-7.646646022796631,-30.586584091186523,1.3457225561141968,0.9082872867584229,0.35297730565071106,1.4492261409759521,0,1,3,1.3862943649291992
1839,0.75,3,100,-26.743457794189453,-106.97383117675781,0.5671099424362183,1.5710275173187256,1.0381901264190674,6.265206336975098,0,28,0,1.3862943649291992
1840,0.75,3,100,-44.07221221923828,-176.28884887695312,1.6187199354171753,0.6180259585380554,0.7818779945373535,5.415384769439697,0,59,0,1.3862943649291992
1841,0.75,3,100,-34.73729705810547,-138.94918823242188,1.225504755973816,0.41659313440322876,0.8080873489379883,6.381674289703369,0,14,0,1.3862943649291992
1842,0.5,2,100,-49.22100830078125,-196.884033203125,6.900453090667725,6.743191719055176,0.8473815321922302,1.8805280923843384,0,64,0,1.3862943649291992
1843,0.75,3,100,-45.625816345214844,-182.50326538085938,0.5566890239715576,1.4114638566970825,1.0494441986083984,5.486975193023682,0,53,2,1.3862943649291992
1844,1.0,4,50,-48.12020492553711,-192.48081970214844,0.8449617624282837,3.7308969497680664,2.438507080078125,2.802504539489746,1,72,0,1.3862943649291992
1845,0.25,1,100,-79.16633605957031,-316.66534423828125,7.721963882446289,7.895510196685791,2.4133965969085693,6.752480983734131,0,46,11,1.3862943649291992
1846,0.75,3,100,-50.92491912841797,-203.69967651367188,1.971868634223938,0.7245907187461853,7.702528953552246,2.263268232345581,0,39,3,1.3862943649291992
1847,0.5,2,100,-62.42641830444336,-249.70567321777344,5.734755516052246,5.55360746383667,1.2069342136383057,0.6287585496902466,0,36,0,1.3862943649291992
1848,0.5,2,100,-48.928062438964844,-195.71224975585938,5.936245918273926,0.2992185056209564,5.259585380554199,1.8068619966506958,0,46,9,1.3862943649291992
1849,1.0,4,21,-10.440022468566895,-41.76008987426758,1.6500698328018188,0.49671292304992676,1.0472235679626465,0.5108353495597839,0,15,0,1.3862943649291992
1850,1.0,4,23,-22.34619903564453,-89.38479614257812,1.6571141481399536,1.053122639656067,0.776229739189148,0.914448082447052,0,55,1,1.3862943649291992
1851,0.5,2,100,-82.32311248779297,-329.2924499511719,0.7228391170501709,6.993874549865723,0.751743733882904,5.314140796661377,0,100,3,1.3862943649291992
1852,0.5,2,100,-86.84492492675781,-347.37969970703125,2.5802342891693115,1.455376386642456,7.088537216186523,4.397878646850586,0,142,1,1.3862943649291992
1853,0.75,3,100,-56.96073532104492,-227.8429412841797,7.813982963562012,1.3916599750518799,2.013698101043701,2.1562304496765137,0,131,0,1.3862943649291992
1854,0.5,2,100,-40.78245544433594,-163.12982177734375,0.6275488138198853,4.5983710289001465,0.39437609910964966,3.7685916423797607,0,23,0,1.3862943649291992
1855,0.5,2,100,-75.49627685546875,-301.985107421875,0.48213207721710205,1.769991397857666,5.251112461090088,5.049161434173584,0,179,2,1.3862943649291992
1856,0.5,2,100,-75.37246704101562,-301.4898681640625,6.980822563171387,1.3798763751983643,1.497318983078003,4.438208103179932,0,127,1,1.3862943649291992
1857,1.0,4,24,-18.659912109375,-74.6396484375,1.7495955228805542,0.3512246608734131,0.7296057343482971,0.9223839044570923,0,39,0,1.3862943649291992
1858,0.5,2,100,-54.61890411376953,-218.47561645507812,0.3369738459587097,7.073588848114014,0.4672465920448303,2.8648080825805664,0,85,1,1.3862943649291992
1859,0.25,1,100,-113.79243469238281,-455.16973876953125,7.336040019989014,7.783031940460205,0.16914406418800354,6.243904113769531,0,135,0,1.3862943649291992
1860,0.75,3,100,-30.647592544555664,-122.59037017822266,1.762821912765503,1.3230507373809814,6.446768760681152,0.5528154373168945,0,32,8,1.3862943649291992
1861,0.5,2,100,-58.33720397949219,-233.34881591796875,0.3848995268344879,6.339583396911621,2.6212000846862793,6.969311714172363,0,55,0,1.3862943649291992
